"iso2c","month_year","cb_claims","transf_deposits","liquidity"
"AF",2006-12-01,0,30692.012282,0
"AF",2007-01-01,0,32576.226441,0
"AF",2007-02-01,0,35058.528281,0
"AF",2007-03-01,0,37750.502565,0
"AF",2007-04-01,0,40244.495876,0
"AF",2007-05-01,0,40385.909385,0
"AF",2007-06-01,0,40943.831434,0
"AF",2007-07-01,0,43740.907809,0
"AF",2007-08-01,0,45155.432907,0
"AF",2007-09-01,0,46517.992078,0
"AF",2007-10-01,0,47821.547943,0
"AF",2007-11-01,0,48499.1842,0
"AF",2007-12-01,0,51967.6558416135,0
"AF",2008-01-01,0,52500.2658,0
"AF",2008-02-01,0,53445.184435,0
"AF",2008-03-01,0,54817.902015,0
"AF",2008-04-01,0,56602.38816,0
"AF",2008-05-01,0,56796.31304,0
"AF",2008-06-01,0,58024.403,0
"AF",2008-07-01,0,63287.2034589,0
"AF",2008-08-01,0,63804.104,0
"AF",2008-09-01,0,69352.748751,0
"AF",2008-10-01,0,70185.665,0
"AF",2008-11-01,0,75987.82,0
"AF",2008-12-01,0,75679.16425435,0
"AF",2009-01-01,0,74644.5285,0
"AF",2009-02-01,0,78345.1411,0
"AF",2009-03-01,0,83551.1698,0
"AF",2009-04-01,0,81075.68242,0
"AF",2009-05-01,0,84920.77785,0
"AF",2009-06-01,0,88625.48738,0
"AF",2009-07-01,0,89575.91568,0
"AF",2009-08-01,0,91267.72205,0
"AF",2009-09-01,0,98389.09669,0
"AF",2009-10-01,0,99984.86762,0
"AF",2009-11-01,0,100928.067,0
"AF",2009-12-01,0,103541.40998,0
"AF",2010-01-01,0,104292.04959,0
"AF",2010-02-01,0,109595.392558,0
"AF",2010-03-01,0,117585.31045,0
"AF",2010-04-01,0,115233.73473,0
"AF",2010-05-01,0,115971.40554,0
"AF",2010-06-01,0,117631.92629,0
"AF",2010-07-01,0,125717.92616,0
"AF",2010-08-01,0,125342.32644,0
"AF",2010-09-01,18108.25,110188.766012,16.43384407992
"AF",2010-10-01,18108.25,112729.65234,16.0634310708103
"AF",2010-11-01,18108.25,117409.8231,15.4231132641916
"AF",2010-12-01,18108.25,120329.331204,15.0489077092103
"AF",2011-01-01,18108.25,121173.94483,14.9440129438757
"AF",2011-02-01,18108.25,124500.9556591,14.5446674719371
"AF",2011-03-01,353,130081.41577,0.271368510182998
"AF",2011-04-01,19853.5,127378.79768,15.5861888804099
"AF",2011-05-01,19853.5,125682.61727,15.7965360932525
"AF",2011-06-01,19853.5,129868.6087,15.2873740611653
"AF",2011-07-01,19853.5,124632.50719,15.9296322024026
"AF",2011-08-01,19781.5,126547.868635,15.6316342688121
"AF",2011-09-01,18461.44,131381.45681,14.051785121167
"AF",2011-10-01,18461.44,129917.067,14.2101730175297
"AF",2011-11-01,16002.73,134534.12491,11.8949225787178
"AF",2011-12-01,16002.73,141607.23717,11.3007854116867
"AF",2012-01-01,16002.73,140526.25799,11.3877151707397
"AF",2012-02-01,16002.73,143452.68385,11.155406487015
"AF",2012-03-01,34843.22345,148676.38037,23.4356145631796
"AF",2012-04-01,34843.22345,143883.150428,24.216333424973
"AF",2012-05-01,34843.22345,144532.41867,24.1075488604082
"AF",2012-06-01,34843.22345,152958.49887,22.779527589123
"AF",2012-07-01,34843.22345,156605.56204,22.2490331736113
"AF",2012-08-01,34843.22345,159460.02684,21.8507572966617
"AF",2012-09-01,34843.22345,165726.64328,21.0245152863751
"AF",2012-10-01,32414.91611,167002.20344,19.4098733084357
"AF",2012-11-01,30414.91611,165467.82909,18.3811658600156
"AF",2012-12-01,30414.91611,167891.25756,18.1158426900999
"AF",2013-01-01,30414.91611,165978.73687,18.3245858376558
"AF",2013-02-01,30414.91611,171531.87551,17.7313493597444
"AF",2013-03-01,30414.91611,170752.85063,17.812245006618
"AF",2013-04-01,30414.91611,175477.48164,17.3326604791363
"AF",2013-05-01,30414.91611,177816.79359,17.1046364609009
"AF",2013-06-01,30414.91611,179387.39053,16.9548796156403
"AF",2013-07-01,30414.91611,180237.48232,16.8749117655784
"AF",2013-08-01,30414.91611,182163.65067,16.6964792361888
"AF",2013-09-01,30414.91611,178600.7736,17.0295545181222
"AF",2013-10-01,30414.91611,174001.91121,17.4796448490113
"AF",2013-11-01,30414.91611,178184.87963,17.0693024981449
"AF",2013-12-01,29139.91431,177915.5775,16.3785064351659
"AF",2014-01-01,29139.91431,169830.54553,17.1582292331815
"AF",2014-02-01,29139.91431,174059.16939,16.7413842155644
"AF",2014-03-01,29139.91431,167215.12166,17.426602343567
"AF",2014-04-01,29139.91431,171874.3485,16.9541962278333
"AF",2014-05-01,29139.91431,173439.51211,16.8011971179432
"AF",2014-06-01,29139.91431,170105.50022,17.1304950588387
"AF",2014-07-01,29139.91431,163576.23649,17.814271152877
"AF",2014-08-01,27158.56431,168079.13772,16.158200641916
"AF",2014-09-01,27158.56431,167649.04407,16.1996535444963
"AF",2014-10-01,27158.56431,171581.07606,15.8284147259357
"AF",2014-11-01,27158.56431,179040.64454,15.16893796924
"AF",2014-12-01,27158.56431,186206.42495,14.5851918467865
"AF",2015-01-01,27158.56431,175889.84509,15.4406664558169
"AF",2015-02-01,27731.28034,171188.43431,16.1992721364472
"AF",2015-03-01,0,172316.16956,0
"AF",2015-04-01,0,169051.98658,0
"AF",2015-05-01,0,176408.0277,0
"AF",2015-06-01,0,173546.54825,0
"AF",2015-07-01,0,179889.43616,0
"AF",2015-08-01,0,183284.31912,0
"AF",2015-09-01,0,177066.98028,0
"AF",2015-10-01,0,176888.55178,0
"AF",2015-11-01,0,178185.3913,0
"AF",2015-12-01,0,185474.57473,0
"AF",2016-01-01,0,175928.68679,0
"AF",2016-02-01,0,178352.05593,0
"AF",2016-03-01,0,176471.14098,0
"AF",2016-04-01,0,179136.03463,0
"AG",2001-12-01,0.486534,593.475,0.0819805383546063
"AG",2002-01-01,0.444167,588.817,0.0754337935215865
"AG",2002-02-01,0.449857,574.686,0.078278747002711
"AG",2002-03-01,0.460336,617.389,0.0745617430825622
"AG",2002-04-01,0.50726,609.195,0.0832672625349847
"AG",2002-05-01,0.448602,608.241,0.0737539889616123
"AG",2002-06-01,0.417973,608.137,0.0687300723356744
"AG",2002-07-01,0.396353,590.195,0.0671562788569879
"AG",2002-08-01,0.420304,593.545,0.0708124910495413
"AG",2002-09-01,0.395625,590.596,0.0669874161017007
"AG",2002-10-01,0.436875,608.375,0.0718101499897267
"AG",2002-11-01,0.39846,615.371,0.0647511826199155
"AG",2002-12-01,0.404842,619.292,0.0653717470918403
"AG",2003-01-01,0.368604,624.422,0.0590312320834308
"AG",2003-02-01,0.397488,629.099,0.0631836960478398
"AG",2003-03-01,0.362204,642.537,0.0563709171611907
"AG",2003-04-01,0.357865,664.541,0.0538514553654327
"AG",2003-05-01,0.380516,644.262,0.0590623069496571
"AG",2003-06-01,0.363753,631.607,0.0575916669701254
"AG",2003-07-01,0.37625,638.902,0.0588900958206423
"AG",2003-08-01,0.393458,645.425,0.0609610721617539
"AG",2003-09-01,0.329418,631.83,0.0521371254926167
"AG",2003-10-01,0.333568,649.315,0.0513722923388494
"AG",2003-11-01,0.35259,655.434,0.0537948901033514
"AG",2003-12-01,0.333649,658.76,0.0506480357034428
"AG",2004-01-01,0.311316,695.025,0.0447920578396461
"AG",2004-02-01,0.318621,628.773,0.0506734544899352
"AG",2004-03-01,1.52781,661.184,0.231071834769141
"AG",2004-04-01,1.509028,654.062,0.230716354107103
"AG",2004-05-01,1.526207,685.335,0.222695032356439
"AG",2004-06-01,1.506075,670.616,0.224580833144452
"AG",2004-07-01,0.296967,695.177,0.0427181854405425
"AG",2004-08-01,0.275562,681.764,0.0404189719609718
"AG",2004-09-01,0.257286,680.836,0.0377897173474963
"AG",2004-10-01,0.277128,695.811,0.0398280567567917
"AG",2004-11-01,0.29157,694.753,0.041967433030156
"AG",2004-12-01,0.2597,721.146,0.0360121251452549
"AG",2005-01-01,0.243282,751.716,0.0323635521925834
"AG",2005-02-01,0.041608,823,0.00505565006075334
"AG",2005-03-01,0.027005,814.657,0.00331489203431628
"AG",2005-04-01,0.019955,813.803,0.00245206763799101
"AG",2005-05-01,0.041729,857.054,0.00486888807473041
"AG",2005-06-01,0.020574,816.177,0.00252077674327995
"AG",2005-07-01,0.0501,812.029,0.00616973039140228
"AG",2005-08-01,0.032428,794.1,0.0040836166729631
"AG",2005-09-01,0.023231,782.564,0.0029685750941776
"AG",2005-10-01,0.046183,800.646,0.00576821716463955
"AG",2005-11-01,0.029296,851.699,0.00343971285630252
"AG",2005-12-01,0.016541,838.507,0.00197267285782945
"AG",2006-01-01,0.034434,886.34,0.00388496513753187
"AG",2006-02-01,0.053894,862.888,0.00624577001882052
"AG",2006-03-01,0.025666,924.963,0.00277481369525051
"AG",2006-04-01,0.014976,938.615,0.00159554236827666
"AG",2006-05-01,0.039853,887.609,0.00448992743426441
"AG",2006-06-01,0.023241,891.416,0.00260720022974683
"AG",2006-07-01,0.036968,925.288,0.00399529659954522
"AG",2006-08-01,0.029352,865.986,0.0033894312379184
"AG",2006-09-01,0.013077,884.013,0.00147927688846205
"AG",2006-10-01,0.026873,896.09,0.00299891751944559
"AG",2006-11-01,0.045127,909.138,0.00496371287967283
"AG",2006-12-01,0.048253,1010.592,0.00477472610113676
"AG",2007-01-01,0.032726,1072.487,0.00305141227819078
"AG",2007-02-01,0.050363,1068.383,0.00471394621591695
"AG",2007-03-01,0.021965,1087.987,0.00201886603424489
"AG",2007-04-01,0.013378,1107.867,0.0012075456710959
"AG",2007-05-01,0.021291,1072.452,0.00198526367613655
"AG",2007-06-01,0.043345,1052.89,0.00411676433435592
"AG",2007-07-01,0.020175,1050.527,0.00192046468106008
"AG",2007-08-01,0.040066,1043.186,0.00384073405893101
"AG",2007-09-01,0.016506,1084.635,0.00152180226527818
"AG",2007-10-01,0.016653,1116.092,0.00149208129795752
"AG",2007-11-01,0.033496,1129.416,0.00296578054498962
"AG",2007-12-01,20.035211,1167.543,1.71601482771941
"AG",2008-01-01,0.031926,1168.72,0.00273170648230543
"AG",2008-02-01,0.052076,1213.973,0.00428971649287093
"AG",2008-03-01,0.023491,1237.17,0.0018987689646532
"AG",2008-04-01,0.039927,1231.264,0.00324276515840632
"AG",2008-05-01,0.049464,1184.39,0.00417632705443308
"AG",2008-06-01,0.015333,1203.98,0.00127352613830795
"AG",2008-07-01,0.018378,1166.302,0.00157574967718481
"AG",2008-08-01,0.024906,1166.456,0.00213518555350566
"AG",2008-09-01,0.022353,1130.708,0.00197690296699059
"AG",2008-10-01,0.023424,1109.503,0.00211121556228329
"AG",2008-11-01,0.025463,1116.782,0.00228003316672368
"AG",2008-12-01,0.030446,1095.217,0.00277990571731447
"AG",2009-01-01,0.016926,1113.989,0.001519404590171
"AG",2009-02-01,83.524883,1144.14,7.30023275123674
"AG",2009-03-01,0.02594,1087.378,0.00238555497720204
"AG",2009-04-01,0.016715,1166.947,0.00143237010763985
"AG",2009-05-01,0.031512,1089.416,0.00289255894901489
"AG",2009-06-01,5.522835,1065.446,0.518358978305799
"AG",2009-07-01,5.570397,1025.779,0.543040654955892
"AG",2009-08-01,0.0103001,1004.418,0.00102547943187
"AG",2009-09-01,0.022783,1013.987,0.00224687298752351
"AG",2009-10-01,0.019949,981.487,0.00203252819446411
"AG",2009-11-01,3.636848,998.987,0.364053586282905
"AG",2009-12-01,3.661073,820.66,0.446113250310726
"AG",2010-01-01,3.685426,824.071,0.447221901996309
"AG",2010-02-01,3.638093,840.167,0.433020220979877
"AG",2010-03-01,3.627507,854.562,0.424487281203704
"AG",2010-04-01,7.626184,876.331,0.870240126162375
"AG",2010-05-01,12.64679,876.352,1.44311760571095
"AG",2010-06-01,7.641095,824.409,0.926857300199294
"AG",2010-07-01,7.61998,822.695,0.926221746819903
"AG",2010-08-01,7.634298,787.258,0.969732667054511
"AG",2010-09-01,12.655466,779.956,1.62258717158404
"AG",2010-10-01,13.507451,787.735,1.71472017874031
"AG",2010-11-01,1.602199,767.911,0.208643840236694
"AG",2010-12-01,2.743737,840.236,0.326543613937037
"AG",2011-01-01,1.608285,846.92,0.1898981013555
"AG",2011-02-01,1.60979339,858.224,0.187572637213595
"AG",2011-03-01,0.026738,824.531,0.00324281318713305
"AG",2011-04-01,0.03358,853.654,0.0039336780475462
"AG",2011-05-01,4.013268,848.134,0.473187963222793
"AG",2011-06-01,8.554113,866.7864,0.986876697650078
"AG",2011-07-01,13.42840731,818.5406,1.64053039152853
"AG",2011-08-01,13.464261,818.299,1.64539624269369
"AG",2011-09-01,13.487361,792.319,1.7022639871062
"AG",2011-10-01,13.52954571,787.288,1.7185001816362
"AG",2011-11-01,13.42069579,821.134,1.63440994892429
"AG",2011-12-01,13.42629332,819.764,1.63782421770168
"AG",2012-01-01,13.42784866,912.35,1.47178699621856
"AG",2012-02-01,13.48764577,867.553,1.55467686354609
"AG",2012-03-01,11.105797,849.437,1.3074303332678
"AG",2012-04-01,11.1440436,831.274,1.34059811806937
"AG",2012-05-01,11.144806,844.058,1.32038390726704
"AG",2012-06-01,11.14213488,784.816,1.41971301298648
"AG",2012-07-01,11.14827199,767.943,1.45170565914397
"AG",2012-08-01,11.15747099,795.614,1.40237238032513
"AG",2012-09-01,11.16816983,787.653,1.41790481722281
"AG",2012-10-01,11.178493,796.822,1.40288458400998
"AG",2012-11-01,11.13750348,826.682,1.34725365739184
"AG",2012-12-01,11.13853345,842.964,1.32135339706085
"AG",2013-01-01,11.14595431,860.9965,1.29454118686894
"AG",2013-02-01,11.15380904,897.431,1.24285978977771
"AG",2013-03-01,10.38644624,879.236,1.18130356809776
"AG",2013-04-01,10.38512322,934.008,1.11188803736156
"AG",2013-05-01,10.39074335,901.542,1.1525523325591
"AG",2013-06-01,10.36728197,949.937,1.09136521369312
"AG",2013-07-01,9.59071375,884.764,1.08398553173502
"AG",2013-08-01,9.58900284,891.483,1.07562374605012
"AG",2013-09-01,9.59066184,872.869,1.09875156982319
"AG",2013-10-01,9.59659599,808.811,1.18650661155696
"AG",2013-11-01,9.59534487,842.631,1.13873627602118
"AG",2013-12-01,9.60045871,868.918,1.10487511019452
"AG",2014-01-01,9.60553377,912.016,1.05321987443203
"AG",2014-02-01,9.60514196,920.084,1.04394185313515
"AG",2014-03-01,9.60991564,957.9045,1.00322272627386
"AG",2014-04-01,9.61725538,970.39,0.991071154896485
"AG",2014-05-01,9.60775145,952.658,1.00852052362968
"AG",2014-06-01,9.62223399,944.139,1.01915438192893
"AG",2014-07-01,9.62731212,914.091,1.05321156427533
"AG",2014-08-01,9.64760034,868.5245,1.11080347647073
"AG",2014-09-01,9.63598536,865.803,1.11295356564946
"AG",2014-10-01,9.62065315,862.758,1.11510448468748
"AG",2014-11-01,9.6254668,851.478,1.13044221929398
"AG",2014-12-01,9.63712522,868.086,1.11015788988649
"AG",2015-01-01,9.64017,911.451,1.05767287544805
"AG",2015-02-01,9.606,924.709586,1.03881263322385
"AG",2015-03-01,9.646,941.535458,1.02449673223034
"AG",2015-04-01,9.635,948.047586,1.01629919661016
"AG",2015-05-01,9.636,954.034586,1.01002627592371
"AG",2015-06-01,9.643,988.726586,0.975294903216045
"AG",2015-07-01,9.647,902.903,1.06844256802779
"AG",2015-08-01,9.652,982.934,0.981958096881378
"AG",2015-09-01,9.658,951.447,1.01508544354021
"AG",2015-10-01,9.641,986.381395,0.977410973977262
"AG",2015-11-01,9.646,1011.965,0.953195021566951
"AG",2015-12-01,9.679,984.544027,0.983094684906356
"AG",2016-01-01,9.728,959.712,1.0136374245607
"AG",2016-02-01,0.086,1035.384,0.00830609706157329
"AI",2001-12-01,0.019589,421.781,0.00464435334924997
"AI",2002-01-01,0.023603,418.658,0.00563777594122171
"AI",2002-02-01,0.014062,439.393,0.00320032408345149
"AI",2002-03-01,0.005286,488.511,0.00108206365875078
"AI",2002-04-01,0.021143,445.363,0.0047473633867205
"AI",2002-05-01,0.013834,445.731,0.00310366566381966
"AI",2002-06-01,0.008129,443.329,0.00183362694522578
"AI",2002-07-01,0.01391,434.635,0.00320038653122735
"AI",2002-08-01,0.007992,455.725,0.00175368917658676
"AI",2002-09-01,0.020749,468.401,0.00442975143093204
"AI",2002-10-01,0.014743,443.218,0.00332635407406739
"AI",2002-11-01,0.021914,481.671,0.0045495784466991
"AI",2002-12-01,0.013325,479.994,0.00277607636762126
"AI",2003-01-01,0.004059,519.694,0.000781036533036749
"AI",2003-02-01,0.021194,519.076,0.0040830244511401
"AI",2003-03-01,0.005581,519.846,0.0010735871777411
"AI",2003-04-01,0.015368,503.986,0.00304929105173556
"AI",2003-05-01,0.007972,497.41,0.00160270199634105
"AI",2003-06-01,0.02082,491.895,0.00423261061811972
"AI",2003-07-01,0.011701,502.949,0.00232647843021857
"AI",2003-08-01,0.008114,497.747,0.0016301454353316
"AI",2003-09-01,0.004391,476.857,0.000920821126669001
"AI",2003-10-01,0.015431,490.387,0.00314669842389786
"AI",2003-11-01,0.008608,508.724,0.00169207664666892
"AI",2003-12-01,0.027177,510.016,0.00532865635587903
"AI",2004-01-01,0.007016,551.339,0.00127253831127491
"AI",2004-02-01,0.009736,546.452,0.00178167524320526
"AI",2004-03-01,0.007876,551.861,0.00142717097240066
"AI",2004-04-01,0.000639,546.942,0.0001168314007701
"AI",2004-05-01,1.077195,552.975,0.194799945747999
"AI",2004-06-01,1.070968,587.009,0.182444902889053
"AI",2004-07-01,2.345107,595.65,0.393705531772014
"AI",2004-08-01,2.349217,603.576,0.389216436703911
"AI",2004-09-01,2.370418,619.066,0.382902307669941
"AI",2004-10-01,2.350373,630.723,0.372647422085448
"AI",2004-11-01,2.362345,598.544,0.394681928145633
"AI",2004-12-01,2.352816,630.745,0.373021744127976
"AI",2005-01-01,2.36507,659.415,0.358661844210399
"AI",2005-02-01,2.352881,690.187,0.340904856220126
"AI",2005-03-01,2.362613,666.069,0.354709947467905
"AI",2005-04-01,2.364957,617.371,0.383069013607701
"AI",2005-05-01,1.296013,624.395,0.207563000984953
"AI",2005-06-01,1.304842,665.718,0.196005215421545
"AI",2005-07-01,0.010933,665.877,0.00164189482441952
"AI",2005-08-01,0.003638,691.659,0.000525981733773435
"AI",2005-09-01,0.018516,770.591,0.00240283107381218
"AI",2005-10-01,0.006333,812.695,0.000779259131654557
"AI",2005-11-01,0.018661,810.38,0.00230274685949801
"AI",2005-12-01,0.01238,838.086,0.00147717537341037
"AI",2006-01-01,0.016739,885.556,0.00189022489825601
"AI",2006-02-01,0.003387,896.861,0.000377650494335243
"AI",2006-03-01,0.003236,908.579,0.000356160554007962
"AI",2006-04-01,0.014605,916.298,0.00159391377041094
"AI",2006-05-01,0.005018,930.074,0.000539526962370736
"AI",2006-06-01,0.017656,932.445,0.00189351650767606
"AI",2006-07-01,0.020062,936.242,0.00214282204814567
"AI",2006-08-01,0.017765,955.438,0.00185935665108568
"AI",2006-09-01,0.003021,939.878,0.000321424695545592
"AI",2006-10-01,0.015876,925.487,0.00171542117825534
"AI",2006-11-01,0.005769,943.538,0.000611422115484485
"AI",2006-12-01,3.018908,926.794,0.325736679348377
"AI",2007-01-01,3.00602,942.852,0.318822042059623
"AI",2007-02-01,0.008835,965.517,0.000915053800192022
"AI",2007-03-01,0.010119,981.401,0.00103107700114428
"AI",2007-04-01,0.007543,972.856,0.000775345991595879
"AI",2007-05-01,0.018802,1005.426,0.00187005309192322
"AI",2007-06-01,0.015158,1031.461,0.00146956598455977
"AI",2007-07-01,0.017338,1046.381,0.00165694904628429
"AI",2007-08-01,0.017591,1064.852,0.00165196665827739
"AI",2007-09-01,0.002662,1044.546,0.000254847560566983
"AI",2007-10-01,0.004375,1050.893,0.000416312602710266
"AI",2007-11-01,20.007649,1050.195,1.90513656987512
"AI",2007-12-01,10.09648,1063.33,0.949515202242013
"AI",2008-01-01,10.150767,1047.181,0.969342167208916
"AI",2008-02-01,0.013325,1023.298,0.00130216222449374
"AI",2008-03-01,0.010945,1028.034,0.00106465350367789
"AI",2008-04-01,0.010505,1109.141,0.000947129355059456
"AI",2008-05-01,0.014989,1097.864,0.00136528750373452
"AI",2008-06-01,0.009594,1097.665,0.000874037160700214
"AI",2008-07-01,0.009051,1099.407,0.000823261994875419
"AI",2008-08-01,0.009021,1099.236,0.000820660895385522
"AI",2008-09-01,0.013231,1042.729,0.0012688819434388
"AI",2008-10-01,0.009844,1052.706,0.000935113887448157
"AI",2008-11-01,0.008934,1022.977,0.000873333418053387
"AI",2008-12-01,0.002649,1016.051,0.000260715259371823
"AI",2009-01-01,0.034647,987.774,0.00350758371854291
"AI",2009-02-01,0.025703,960.188,0.00267687161264252
"AI",2009-03-01,0.00941,941.531,0.000999436024942354
"AI",2009-04-01,0.031956,950.356,0.00336252941003161
"AI",2009-05-01,0.024312,940.289,0.00258558804792994
"AI",2009-06-01,0.022135,938.822,0.00235774193617107
"AI",2009-07-01,0.00317,930.663,0.000340617387819221
"AI",2009-08-01,0.01670714,934.174,0.00178843984097181
"AI",2009-09-01,0.018578,933.359,0.00199044526275527
"AI",2009-10-01,0.012857,934.871,0.0013752699570315
"AI",2009-11-01,0.012623,942.149,0.00133980930829412
"AI",2009-12-01,0.016868,947.041,0.00178112668828488
"AI",2010-01-01,0.007742,945.95,0.000818436492415032
"AI",2010-02-01,0.009724,932.356,0.00104294925972483
"AI",2010-03-01,0.012365,935.526,0.00132171633925727
"AI",2010-04-01,0.018228,926.585,0.00196722373014888
"AI",2010-05-01,0.020798,912.959,0.00227808696776087
"AI",2010-06-01,0.008591,910.713,0.000943326821951592
"AI",2010-07-01,0.016534,901.295,0.00183447151043776
"AI",2010-08-01,0.009141,895.801,0.00102042752798892
"AI",2010-09-01,0.018395,877.417,0.00209649459720976
"AI",2010-10-01,0.00336,907.309,0.000370325875749056
"AI",2010-11-01,0.011673,899.935,0.00129709367898793
"AI",2010-12-01,0.016134,912.753,0.0017676194983747
"AI",2011-01-01,0.017963,907.926,0.00197846520531409
"AI",2011-02-01,0.02221183,928.18,0.00239305199422526
"AI",2011-03-01,0.015181,931.89,0.00162905493137602
"AI",2011-04-01,0.016772,944.498,0.00177575812759794
"AI",2011-05-01,0.007949,922.608,0.000861579348975947
"AI",2011-06-01,0.01611374,923.19,0.00174544135010128
"AI",2011-07-01,0.01540184,909.569,0.00169331188727848
"AI",2011-08-01,0.01800134,880.349,0.00204479587072854
"AI",2011-09-01,0.00870097,882.941,0.000985453161649533
"AI",2011-10-01,0.00789791,857.252,0.000921305520430398
"AI",2011-11-01,0.01206358,858.94,0.0014044729550376
"AI",2011-12-01,0.01219206,865.356,0.00140890685451999
"AI",2012-01-01,0.01666456,888.128,0.00187636917201124
"AI",2012-02-01,0.02037955,905.938,0.00224955239762544
"AI",2012-03-01,0.00887062,915.517,0.000968919200844987
"AI",2012-04-01,0.01730513,909.977,0.0019017107025782
"AI",2012-05-01,0.02548519,907.299,0.00280890753764746
"AI",2012-06-01,0.01433145,906.41,0.00158112222945466
"AI",2012-07-01,0.01731203,875.838,0.00197662467259927
"AI",2012-08-01,0.016907,862.603,0.00195999782055013
"AI",2012-09-01,0.01858526,860.794,0.00215908335792303
"AI",2012-10-01,0.01924148,843.706,0.00228059063228186
"AI",2012-11-01,0.00591422,849.493,0.000696205854550891
"AI",2012-12-01,0.00798914,854.143,0.000935339866977778
"AI",2013-01-01,0.0090459,858.021,0.00105427489536969
"AI",2013-02-01,0.0099979,893.116,0.00111944025188217
"AI",2013-03-01,0.02319488,899.332,0.00257912317142057
"AI",2013-04-01,0.02308721,911.171,0.00253379552246505
"AI",2013-05-01,0.02903993,901.259,0.00322215145701735
"AI",2013-06-01,0.02767906,905.199,0.00305778729318084
"AI",2013-07-01,0.02770257,903.783,0.00306517936274526
"AI",2013-08-01,0.02747589,895.129,0.00306948942554649
"AI",2013-09-01,0.02749847,890.627,0.00308754057534748
"AI",2013-10-01,0.02840198,867.466,0.0032741317815338
"AI",2013-11-01,0.02934532,867.098,0.00338431411443689
"AI",2013-12-01,0.02937024,877.073,0.00334866539045211
"AI",2014-01-01,0.03059518,896.106,0.00341423670860367
"AI",2014-02-01,0.03061865,878.641,0.00348477364475366
"AI",2014-03-01,0.03029456,885.869,0.00341975619420027
"AI",2014-04-01,0.03031946,889.049,0.00341032496521564
"AI",2014-05-01,0.03034521,896.74179,0.00338394065475637
"AI",2014-06-01,0.03037015,897.838,0.00338258683637805
"AI",2014-07-01,0.03179817,887.688,0.00358213358747668
"AI",2014-08-01,0.03145509,888.977,0.00353834688636489
"AI",2014-09-01,0.03148094,886.728,0.00355023637462672
"AI",2014-10-01,0.03247692,889.178,0.00365246553558455
"AI",2014-11-01,0.03771681,879.362,0.00428911074165133
"AI",2014-12-01,0.03795404,876.411,0.00433062113551747
"AI",2015-01-01,0.03799,889.115,0.00427278810952464
"AI",2015-02-01,0.074,914.68,0.00809026107491144
"AI",2015-03-01,0.042,906.734,0.00463200894639442
"AI",2015-04-01,0.043,924.187,0.00465273802812634
"AI",2015-05-01,0.043,914.018,0.00470450253714916
"AI",2015-06-01,0.043,927.928,0.00463398022260348
"AI",2015-07-01,0.042,901.846,0.00465711440755961
"AI",2015-08-01,0.041,902.023,0.00454533864435829
"AI",2015-09-01,0.041,891.105,0.00460102905942622
"AI",2015-10-01,0.041,897.31,0.00456921242380003
"AI",2015-11-01,0.043,911.037,0.00471989611837938
"AI",2015-12-01,0.043,913.923,0.0047049915583698
"AI",2016-01-01,0.043,921.445,0.00466658346401576
"AI",2016-02-01,0.042,918.349,0.00457342470019568
"AL",2001-12-01,6.73,23.94,28.1119465329992
"AL",2002-01-01,6.57,23.51,27.9455550829434
"AL",2002-02-01,6.35,23.84,26.6359060402685
"AL",2002-03-01,11.2,23.8,47.0588235294118
"AL",2002-04-01,11.38,24.09,47.2395184723952
"AL",2002-05-01,12.38,23.7,52.2362869198312
"AL",2002-06-01,13.32,23.75,56.0842105263158
"AL",2002-07-01,13.74,23.19,59.2496765847348
"AL",2002-08-01,13.3,22.96,57.9268292682927
"AL",2002-09-01,11.37,23.43,48.5275288092189
"AL",2002-10-01,10.65,22.7,46.9162995594714
"AL",2002-11-01,8.44,22.39,37.6953997320232
"AL",2002-12-01,10.83020530837,35.8240568902685,30.2316550622495
"AL",2003-01-01,8.79128568894,35.5506870807696,24.7288770227326
"AL",2003-02-01,7.41103102351,36.4138695710514,20.3522204885407
"AL",2003-03-01,7.41755693715,34.788181662247,21.3220599143867
"AL",2003-04-01,7.4032602018,36.646421544381,20.2018638923154
"AL",2003-05-01,7.39761690989,34.7045536468319,21.3159834446259
"AL",2003-06-01,7.14850668205,36.1755657101606,19.7605940410828
"AL",2003-07-01,7.15256377764,35.7979023004006,19.9803991798703
"AL",2003-08-01,7.15375748824,37.6799253799424,18.9855935650235
"AL",2003-09-01,7.19475683578,38.9647472191181,18.4647850923305
"AL",2003-10-01,7.02093656323,38.7941771642796,18.0979133376095
"AL",2003-11-01,7.03266444306,39.5622432949867,17.7762024024335
"AL",2003-12-01,0.49117677587,35.878059055932,1.36901713413282
"AL",2004-01-01,0.49178183442,38.3244858470822,1.28320530217222
"AL",2004-02-01,0.48444284419,37.5091738907205,1.29153162797288
"AL",2004-03-01,0.4721707704,41.3472170686734,1.14196505563065
"AL",2004-04-01,0.42543797135,40.3154462567406,1.05527288136831
"AL",2004-05-01,1.02014172796,42.740350615834,2.38683518796888
"AL",2004-06-01,0.64973444677,41.7238101403261,1.55722702357432
"AL",2004-07-01,0.39036654003,42.8454298654923,0.911104267725882
"AL",2004-08-01,0.33439761487,46.2002223383186,0.723800877885927
"AL",2004-09-01,0.28413451869,48.5948446379423,0.584700950907354
"AL",2004-10-01,0.29025592788,46.11244973227,0.629452413752106
"AL",2004-11-01,0.28467000988,45.3340350450173,0.627938831382027
